months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
1,1,0.317647059,1,1,1,1,1,1,0,0.998507463,0.75,0,1,0,0,1,0,1,0,0,0,0
0.75,1,0,0,0,0,0,0,1,0,0.058706468,0.75,0,0,0,0,0,1,0,1,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.02039801,1,0,1,0,0,0,1,0,0,1,0,0
1,1,0.117647059,1,1,1,1,1,1,1,0.967661692,0.75,0,0,0,0,1,0,1,0,0,0,0
0.75,1,0,0,0,0,0,0,0.5,0,0.067661692,0.75,0,1,0,0,0,1,0,1,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.013930348,0.5,0,1,0,0,0,1,0,0,1,0,0
1,1,0.352941176,0,1,1,1,1,1,1,0.925870647,0.5,0,0,0,0,1,0,1,0,0,0,0
0,0,0.282352941,1,0,0,0,1,0,0,0.115920398,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.341176471,0,1,0,1,0,0,1,0.62039801,0.75,0,1,0,0,1,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0.025373134,0.5,0,1,0,0,0,1,0,0,1,0,0
0.25,0,0.070588235,0,0,1,1,1,0,0,0.713432836,1,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0.012935323,0.5,0,1,0,0,0,1,0,0,0,1,0
1,1,0.329411765,1,1,1,1,1,1,0,0.965174129,1,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,0.065174129,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.01641791,0.75,0,1,0,0,0,1,0,0,1,0,0
1,0,0.141176471,1,0,1,0,1,0.5,1,0.626865672,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.223529412,0,0,0,0,1,0,0,0.514427861,0.5,0,1,0,0,1,0,0,0,0,0,1
1,1,0.176470588,0,0,1,1,1,1,1,0.678109453,1,0,1,0,0,1,0,0,0,0,0,0
0.25,1,0.317647059,1,1,1,0,1,0,0,0.478109453,0.5,0,1,0,1,0,0,0,0,0,0,0
0.5,1,0.270588235,0,1,0,1,1,0.5,0,0.535820896,0.5,0,1,0,1,0,0,0,0,0,0,0
0,0,0.258823529,0,1,1,0,0,0,0,0.163681592,1,0,1,0,1,0,0,0,0,0,1,0
0.25,0,0.082352941,0,0,1,0,1,0,1,0.773134328,0.5,0,1,0,0,1,0,0,0,0,1,0
0.75,0,0.482352941,0,0,0,0,1,0.5,1,0.264179104,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0.223529412,1,0,1,1,1,0.5,1,0.906965174,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.858823529,1,1,0,1,1,0,1,0.525373134,0.75,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.014427861,0.75,0,1,0,0,0,1,0,0,0,0,1
0,0,0.670588235,1,1,0,1,0,0.5,0,0.218905473,0.5,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0,0.015920398,0.75,0,1,0,0,0,1,0,0,0,0,0
0,0,0.282352941,1,0,1,1,1,0,1,0.497512438,0.5,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0.018905473,0.5,0,1,0,0,0,1,0,0,0,0,1
0,0,0.282352941,1,0,0,0,1,0,0,0.325373134,0.5,0,1,0,1,0,0,0,0,0,0,1
0.25,0,0.070588235,0,0,0,0,1,0,1,0.068656716,0.75,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0.019900498,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0.5,0,0.019900498,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0.305882353,1,0,1,0,1,0,0,0.373631841,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.329411765,0,0,0,0,1,0.5,0,0.702985075,1,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.352941176,1,0,0,0,1,0,0,0.392039801,0.5,0,1,0,1,0,0,0,0,0,1,0
1,1,0.023529412,1,1,1,1,1,1,0,0.605970149,0.75,0,1,0,1,0,0,0,0,0,0,0
1,1,0.964705882,0,1,1,1,1,1,1,0.893532338,0.5,0,1,0,0,1,0,0,0,0,0,0
0.25,0,0.176470588,0,0,0,0,0,0,1,0.275124378,0.75,0,0,0,1,0,0,0,0,0,0,0
1,1,0.258823529,0,0,1,0,1,1,0,0.839303483,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0.070588235,0,0,1,0,1,0.5,1,0.428855721,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0.494117647,0,0,1,0,1,0,0,0.391044776,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0.023529412,0,1,0,0,1,0,1,0.109452736,0.5,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.013432836,0.75,0,1,0,0,0,1,0,0,0,0,0
1,1,0.670588235,1,0,1,1,1,1,0,0.930348259,0.75,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,1,0.890049751,0.75,0,1,0,0,1,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.010447761,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.017910448,0.5,0,0,0,0,0,1,0,0,0,0,0
0,0,0.164705882,0,0,0,0,1,0,1,0.514427861,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,0,0.811764706,1,0,0,1,1,0.5,0,0.452238806,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.188235294,1,0,0,0,1,0,1,0.324875622,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.117647059,1,0,1,1,0,0.5,1,0.419402985,0.5,0,1,0,1,0,0,0,0,0,0,0
0.5,1,0.329411765,1,0,1,0,1,0.5,0,0.606965174,0.5,0,1,0,1,0,0,0,0,0,0,0
1,0,0.176470588,1,1,1,1,1,1,1,0.913930348,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.117647059,0,0,0,0,1,0,0,0.720895522,0.75,0,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.070149254,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0.060696517,0.75,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0.068159204,0.75,0,0,0,0,0,1,0,0,0,0,0
1,1,0.235294118,1,1,1,1,1,1,0,0.77960199,0.5,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0.694117647,1,1,1,1,1,0.5,1,0.625870647,0.75,0,1,0,0,0,0,0,0,0,0,0
0,0,0.6,1,0,0,0,1,0,1,0.201492537,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0.2,0,0,0,0,1,0,1,0.74278607,0.5,0,0,0,0,1,0,0,0,0,1,0
1,1,0.117647059,1,1,1,0,1,1,0,0.66119403,0.75,0,1,0,1,0,0,0,0,0,0,0
1,1,0.670588235,1,1,0,1,0,1,0,0.475124378,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,1,0,0.024875622,0.5,0,1,0,0,0,1,0,0,0,0,0
1,0,0.811764706,0,1,0,0,1,1,1,0.429850746,1,0,1,0,1,0,0,0,0,0,0,0
0.5,0,0.858823529,1,1,0,0,1,0,0,0.360696517,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,1,0.317647059,0,1,1,1,1,1,1,0.910447761,0.5,0,0,0,0,1,0,0,0,0,0,0
1,1,0.141176471,1,1,1,1,1,1,1,0.622885572,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.02039801,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0.070588235,1,1,1,1,1,1,1,0.493034826,0.5,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0.015422886,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0,0,0,0,0,0,1,0,0.074129353,0.75,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.894117647,0,0,1,1,1,0.5,1,0.377114428,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0.552941176,1,1,1,1,1,1,1,0.681094527,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.021393035,1,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0,0,0,0,0,0,1,1,0.013930348,0.75,0,1,0,0,0,1,0,0,0,1,0
0,1,0.082352941,0,0,0,1,1,0,1,0.35920398,1,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.247058824,1,0,0,0,1,0.5,0,0.360199005,0.5,0,1,0,1,0,0,0,0,0,0,0
0,0,0.164705882,0,0,0,0,1,0,0,0.269651741,0.75,0,1,0,1,0,0,0,0,0,0,0
0.25,1,0.082352941,1,0,1,0,1,0.5,0,0.405472637,0.75,0,1,0,0,0,0,0,0,0,0,0
0,0,0.341176471,1,1,1,0,1,0.5,0,0.509452736,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.005970149,0.5,0,1,0,0,0,1,0,0,0,1,0
0.5,0,0,0,0,0,0,0,0.5,0,0.015422886,0.5,0,0,0,0,0,1,0,0,0,0,0
0,0,0.047058824,0,0,0,0,1,0,0,0.067661692,0.75,0,0,0,1,0,0,0,0,0,0,0
1,1,0.152941176,1,1,1,1,1,1,1,0.955721393,0.5,0,1,0,0,1,0,0,0,0,0,0
1,0,0.2,1,1,1,1,1,1,0,0.904975124,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,0,0.223529412,1,1,1,1,1,1,0,0.266666667,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0.611764706,0,0,0,1,0,0,1,0.325870647,0.75,0,1,0,1,0,0,0,0,0,0,0
1,1,0.211764706,0,1,1,1,1,1,1,0.917412935,0.75,0,0,0,0,1,0,0,0,0,0,0
1,0,0.223529412,1,1,0,1,1,0.5,0,0.415920398,0.75,0,1,0,0,0,0,0,0,0,0,0
0,0,0.882352941,0,0,0,0,1,0,0,0.262686567,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.117647059,0,1,0,1,1,0,1,0.746268657,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,1,0.019900498,0.75,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,0,1,0,0.071641791,0.75,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0.023383085,0.5,0,1,0,0,0,1,0,1,0,0,0
0,1,0.070588235,0,0,0,0,1,0,1,0.754726368,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0.223529412,1,0,1,0,1,0.5,0,0.164676617,0.75,0,1,0,1,0,0,0,1,0,0,0
0.75,0,0.152941176,1,0,1,1,1,1,1,0.422885572,0.75,0,0,0,1,0,0,0,1,0,0,0
0,0,0.082352941,0,1,0,0,1,0,1,0.329353234,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0.282352941,0,1,1,1,0,1,1,0.662189055,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.258823529,0,0,0,0,1,0,1,0.317412935,0.5,0,1,0,1,0,0,0,1,0,0,0
1,1,0.152941176,1,0,1,0,1,1,1,0.759701493,0.75,0,1,0,0,1,0,0,1,0,0,0
1,0,0.694117647,1,0,1,1,1,1,0,0.412935323,0.5,0,1,0,1,0,0,0,1,0,0,0
1,1,0.682352941,0,1,0,0,1,1,1,0.790547264,1,0,1,0,0,1,0,1,0,0,0,0
0.75,0,0.082352941,1,1,0,0,1,1,0,0.278109453,0.5,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,0.066169154,0.5,0,1,0,0,0,1,1,0,0,0,0
0.75,1,0.694117647,0,0,1,0,1,1,0,0.448756219,0.5,0,1,0,1,0,0,0,1,0,0,0
0,0,0.694117647,1,0,0,0,1,0,0,0.316915423,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0.282352941,1,0,0,0,0,0,0,0.317412935,0.5,0,0,0,1,0,0,0,0,0,0,1
0.75,1,0.694117647,1,1,0,1,1,0.5,1,0.461691542,0.5,0,0,0,1,0,0,0,1,0,0,0
1,0,0.164705882,1,1,0,1,1,1,1,0.610447761,0.75,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0.5,1,0.012437811,0.5,0,1,0,0,0,1,0,0,0,0,0
1,0,0.329411765,1,0,0,1,1,1,1,0.808955224,0.5,0,0,0,0,1,0,1,0,0,0,0
0.25,0,0.352941176,1,0,0,0,1,0,1,0.205472637,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.282352941,1,1,0,0,1,0,1,0.279104478,0.5,0,0,0,1,0,0,0,1,0,0,0
1,1,0.152941176,1,1,1,0,1,1,1,0.806965174,0.5,0,1,0,0,1,0,1,0,0,0,0
0,1,0.494117647,1,0,0,0,1,0,1,0.5960199,0.5,0,1,0,0,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,1,0,0.078109453,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.494117647,0,0,0,1,1,0.5,1,0.219900498,0.75,0,1,0,0,0,0,0,0,0,0,0
1,1,0.694117647,1,1,1,1,0,1,0,0.606467662,0.75,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.026368159,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0.623529412,1,0,0,0,1,0,0,0.314925373,0.5,0,1,0,0,0,0,0,0,0,0,1
0.25,1,0.129411765,0,1,0,1,1,0,1,0.5039801,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.019900498,0.75,0,1,0,0,0,1,0,0,0,0,1
0.25,1,0.494117647,0,0,0,0,1,0,1,0.574626866,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.294117647,0,0,0,1,1,0,0,0.554726368,0.75,0,0,0,0,1,0,0,0,0,0,1
0,0,0.188235294,1,0,0,1,0,0,1,0.637313433,0.75,0,1,0,0,1,0,0,0,0,0,0
0.25,0,0.247058824,1,0,1,0,1,0,1,0.707960199,0.75,0,0,0,0,1,0,0,0,0,0,0
1,0,0.282352941,0,1,0,1,1,0,1,0.804975124,1,0,1,0,0,1,0,0,1,0,0,0
0,0,0.611764706,1,0,0,0,1,0,0,0.111442786,0.5,0,0,0,0,0,0,0,0,0,0,1
0.75,0,0,0,0,0,0,0,1,0,0.015422886,0.75,0,0,0,0,0,1,0,1,0,0,0
0,0,0.058823529,1,0,0,0,1,0,1,0.406965174,0.5,0,0,0,1,0,0,0,0,0,0,1
0,0,0.2,0,0,0,0,1,0,0,0.263681592,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0.694117647,0,0,1,0,0,1,1,0.721890547,0.5,0,1,0,0,1,0,1,0,0,0,0
0,0,0.623529412,0,1,0,0,1,0,1,0.311442786,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0.188235294,1,0,0,1,1,1,0,0.880099502,0.5,0,1,0,0,1,0,1,0,0,0,0
1,1,0.564705882,1,1,0,0,1,1,1,0.758208955,0.75,0,1,0,0,1,0,1,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,1,0.011940299,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0.176470588,1,1,0,1,1,1,0,0.494527363,0.5,0,1,0,1,0,0,1,0,0,0,0
0.25,0,1,0,1,1,0,1,0.5,0,0.467661692,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0.141176471,1,1,1,0,0,0,1,0.807960199,0.5,0,0,0,0,1,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,0.5,1,0.020895522,1,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0,0,0,0,0,0,1,0,0.016915423,0.75,0,1,0,0,0,1,0,1,0,0,0
0.75,1,0.152941176,1,0,1,1,1,0.5,0,0.588557214,0.75,0,0,0,1,0,0,0,1,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.014427861,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0.070588235,1,0,1,0,1,1,0,0.810447761,0.5,0,1,0,0,1,0,0,1,0,0,0
0.5,0,0.176470588,0,1,0,0,1,0,0,0.562686567,0.5,0,1,0,0,1,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,0.5,1,0.008955224,0.5,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.882352941,0,0,0,0,1,0.5,0,0.6039801,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0.694117647,1,1,0,1,1,0.5,0,0.443781095,0.75,0,1,0,0,0,0,0,1,0,0,0
0.5,0,0.235294118,1,1,1,0,1,0,1,0.675124378,0.5,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0.012935323,0.5,0,1,0,0,0,1,0,0,0,0,1
0.75,1,0,0,0,0,0,0,1,1,0.065174129,0.5,0,1,0,0,0,1,0,1,0,0,0
0.5,0,0.305882353,0,0,1,0,1,0,1,0.654726368,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.270588235,0,1,0,1,1,0,0,0.179104478,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.329411765,0,1,0,0,1,0,0,0.799502488,0.5,0,0,0,0,1,0,0,1,0,0,0
0.75,1,0.294117647,0,1,1,0,1,0,1,0.849751244,1,0,1,0,0,1,0,0,1,0,0,0
0.5,1,0.694117647,1,1,1,1,1,1,1,0.74278607,0.5,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.01641791,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0.01840796,0.5,0,1,0,0,0,1,0,0,0,0,0
1,0,0.858823529,1,1,0,1,1,0.5,0,0.42039801,0.5,0,1,0,1,0,0,1,0,0,0,0
0.25,1,0.035294118,1,0,1,0,1,0,0,0.851741294,0.5,0,1,0,0,1,0,0,0,0,1,0
0,0,0.352941176,1,1,0,1,1,0,0,0.493034826,0.5,0,0,0,1,0,0,0,0,0,1,0
0.25,0,0,0,0,0,0,0,0,0,0.010945274,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0.152941176,1,0,1,1,1,1,0,0.576119403,0.75,0,0,0,1,0,0,0,1,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.02039801,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.014925373,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0.258823529,0,0,0,0,0,0,0,0.268159204,1,0,1,0,1,0,0,0,0,0,1,0
0.5,1,0,0,0,0,0,0,1,0,0.069154229,1,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.894117647,1,0,0,1,1,0.5,0,0.564676617,0.5,0,0,0,1,0,0,0,0,0,0,0
1,0,0.270588235,1,1,1,1,1,1,0,0.472139303,0.5,0,0,0,0,0,0,1,0,0,0,0
1,1,0.211764706,1,1,1,0,1,0.5,0,0.485572139,0.5,0,1,0,1,0,0,0,1,0,0,0
1,1,0.129411765,0,1,1,1,0,1,0,0.921890547,0.75,0,1,0,0,1,0,1,0,0,0,0
0,1,0.141176471,0,0,0,1,1,0,1,0.693532338,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.329411765,0,0,1,0,1,0.5,0,0.571641791,1,0,0,0,1,0,0,0,1,0,0,0
1,0,0.694117647,1,0,1,1,1,1,1,0.43681592,0.5,0,1,0,1,0,0,0,1,0,0,0
1,1,0.682352941,1,1,1,1,1,1,0,0.964179104,0.75,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.012437811,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0.294117647,0,0,0,0,0,0,1,0.67960199,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0.5,0,0.021393035,0.5,0,1,0,0,0,1,0,1,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.015422886,1,0,0,0,0,0,1,0,0,0,1,0
0.25,0,0.341176471,0,0,0,0,1,0,0,0.272636816,0.75,0,1,0,1,0,0,0,0,0,1,0
1,0,0.223529412,1,1,1,1,1,1,1,0.37960199,0.5,0,1,0,1,0,0,1,0,0,0,0
1,1,0.964705882,0,0,1,0,1,0,1,0.826865672,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0.223529412,0,1,0,1,0,0,0,0.152736318,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.024378109,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0.223529412,0,0,1,1,1,1,1,0.853731343,0.75,0,0,0,0,1,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.019900498,1,0,0,0,0,0,1,0,0,1,0,0
1,1,0.247058824,1,1,0,1,1,0.5,0,0.551741294,0.75,0,1,0,0,0,0,1,0,0,0,0
1,1,0.305882353,0,1,1,1,1,0,1,0.900497512,1,0,0,0,0,1,0,0,1,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.018905473,0.75,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.014925373,0.5,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,0,0,1,1,0.076616915,1,0,1,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0.057711443,1,0,1,0,0,0,1,1,0,0,0,0
0.25,1,0.223529412,0,0,0,0,1,0,1,0.661691542,0.5,0,0,0,0,1,0,0,0,0,1,0
0.75,1,0,0,0,0,0,0,1,0,0.047761194,0.5,0,1,0,0,0,1,0,0,0,0,0
1,0,0.258823529,1,0,1,1,1,1,0,0.414925373,0.5,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.012935323,0.5,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,0,0.013432836,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0.5,0,0.017910448,1,0,1,0,0,0,1,0,0,0,0,1
0.25,1,0.658823529,1,0,1,0,1,1,0,0.600497512,0.75,0,1,0,1,0,0,0,0,1,0,0
1,1,0.694117647,1,1,1,1,1,1,1,0.980597015,0.5,0,1,0,0,1,0,0,0,0,0,0
0.25,0,0.305882353,1,0,0,1,1,0,1,0.251741294,0.75,0,1,0,1,0,0,0,0,0,1,0
1,0,0.494117647,0,1,1,1,1,0.5,1,0.423383085,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.611764706,0,1,0,1,0,0,1,0.364676617,0.75,0,0,0,1,0,0,0,0,0,0,0
1,1,0.835294118,0,1,1,1,1,1,1,0.895024876,0.75,0,0,0,0,1,0,0,0,0,0,0
1,1,0.235294118,1,1,1,1,1,1,0,0.733830846,0.5,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0.067661692,1,0,0,0,0,0,1,0,0,0,0,1
0.75,0,0.270588235,0,1,0,0,1,0.5,0,0.566169154,0.75,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.012437811,0.75,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.010447761,1,0,1,0,0,0,1,0,0,0,0,1
0.75,0,0.035294118,1,1,1,1,1,0.5,0,0.934825871,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0.317647059,0,0,0,0,1,0,1,0.517910448,0.75,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.013432836,0.75,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.019900498,0.75,0,1,0,0,0,1,0,0,0,0,0
1,0,0.623529412,1,1,0,1,1,1,0,0.620895522,0.5,0,0,0,0,0,0,0,0,0,0,0
1,1,0.247058824,1,1,1,1,1,1,0,0.62039801,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.082352941,1,0,1,1,1,1,0,0.410945274,0.5,0,0,0,1,0,0,0,0,1,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.007960199,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.016915423,1,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.011442786,1,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.329411765,0,1,1,0,0,0.5,1,0.17761194,0.5,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.014925373,1,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.117647059,1,0,0,1,1,0,1,0.456218905,0.5,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,1,0,0.014925373,0.75,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.014427861,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0.882352941,1,1,1,0,1,1,1,0.914925373,0.5,0,0,0,0,1,0,0,0,0,0,0
1,0,0.282352941,1,1,0,1,1,1,1,0.876616915,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0.235294118,0,1,1,1,0,0,0,0.719402985,0.75,0,0,0,0,1,0,0,0,0,0,0
0,0,0.164705882,0,1,1,0,1,0.5,1,0.474129353,0.75,0,1,0,1,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,0.5,0,0.858208955,0.75,0,1,0,0,1,0,0,0,0,0,0
0.25,0,0.882352941,1,1,1,1,1,1,1,0.34079602,0.5,0,1,0,1,0,0,0,0,1,0,0
0.25,1,0.317647059,0,0,1,0,1,0,1,0.376616915,0.5,0,1,0,1,0,0,0,0,0,1,0
0.25,1,0.658823529,0,0,1,0,1,0,1,0.701492537,0.75,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,0,0,0,1,1,0.077114428,0.75,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.541176471,0,1,1,0,0,0,0,0.807462687,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.270588235,0,0,1,1,1,0.5,0,0.546268657,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.235294118,0,1,0,1,1,0.5,1,0.362189055,1,0,1,0,1,0,0,0,0,0,0,0
1,1,0.694117647,1,1,1,1,1,1,1,0.968159204,0.5,0,1,0,0,1,0,0,0,0,0,0
1,1,0.305882353,1,1,1,1,1,1,1,0.725373134,0.75,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.670588235,0,1,0,1,1,0.5,1,0.710945274,0.75,0,0,0,0,1,0,0,0,1,0,0
1,1,0.564705882,1,1,1,1,0,1,1,0.737810945,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.01641791,0.75,0,1,0,0,0,1,0,0,1,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.005970149,0.75,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0.074626866,0.75,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.026865672,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.694117647,0,1,1,0,1,0.5,1,0.784079602,1,0,0,0,0,1,0,0,0,0,0,0
